era,book_id,chap_num,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
modern gothic,175,6,0.00020242915263102092,0.00020242915173093327,0.00020242915272286797,0.00020242915247664376,0.0002024291530412414,0.00020242915381847533,0.00020242915206236642,0.00020242915341871099,0.00020242914979763123,0.9961538461036489,0.0002024291541367069,0.00020242915296554128,0.00020242915301042875,0.00020242915442490863,0.00020242914979763123,0.000202429151942829,0.00020242915196839027,0.0002024291522958432,0.00020242915203232183,0.00020242915207675
modern gothic,175,7,4.2301185223153405e-05,4.2301185137473406e-05,4.230118532395016e-05,4.230118531777695e-05,4.2301185401455114e-05,0.372512276083633,4.2301185688283414e-05,0.21907281212261184,4.230118443318978e-05,0.38443880893527677,4.2301185215612006e-05,4.2301185233741506e-05,4.230118530727717e-05,0.023299283894885354,4.230118443318978e-05,4.2301185659792214e-05,4.230118547853213e-05,4.230118540765486e-05,4.230118515465169e-05,4.230118517712258e-05
modern gothic,175,8,6.075334304901705e-05,0.08120110103818404,6.075334266449395e-05,6.075334258063986e-05,6.075334283268157e-05,0.19575875054951486,6.075334266805071e-05,0.5805536195824089,6.075334143382501e-05,0.0431936516764695,6.075334297733332e-05,6.075334307552825e-05,0.009822928026435956,0.0210761051160376,6.075334143382501e-05,6.0753342690975e-05,6.075334307888836e-05,0.06760405055734921,6.07533425900242e-05,6.07533425247785e-05
modern gothic,175,9,4.849660619204605e-05,0.0418694440346346,4.849660593177437e-05,4.849660622319557e-05,4.849660639276544e-05,0.10482206218984785,4.8496606129950394e-05,0.666211500483347,4.849660523767195e-05,4.84966064566864e-05,4.8496606332595085e-05,4.849660620780465e-05,4.849660637683965e-05,4.849660627206371e-05,4.849660523767195e-05,4.849660635606424e-05,0.02384856293771965,0.16252098126281866,4.8496606172565896e-05,4.8496606112696394e-05
modern gothic,175,10,9.842519871281302e-05,0.06304412828856601,9.842519880368747e-05,9.842519782254606e-05,9.842519916934445e-05,0.12026592923186788,9.842519879974652e-05,0.6717015135701537,9.842519685047943e-05,9.842519840265839e-05,9.842519897645328e-05,9.842519880623164e-05,9.842519998172159e-05,9.842519904331847e-05,9.842519685047943e-05,0.050348949261673034,9.842519896543074e-05,0.09316310166961571,9.842519829483762e-05,9.842519864372623e-05
modern gothic,175,11,6.93481290035733e-05,6.93481293249334e-05,6.934812898596248e-05,6.934812849184633e-05,6.934812932812193e-05,6.934812949950322e-05,6.93481291610838e-05,0.7730485858379476,6.934812760060936e-05,6.934812885755573e-05,6.934812892485204e-05,6.934812921288604e-05,6.934812926935599e-05,0.11591191785362465,6.934812760060936e-05,6.934812935175927e-05,0.09588000952292329,0.01404991672328651,6.934812889601204e-05,6.934812870927941e-05
modern gothic,175,12,2.3900574217970348e-05,2.3900574092893787e-05,2.3900574064701345e-05,2.390057405611375e-05,2.3900574208040357e-05,2.39005742310707e-05,2.390057420112125e-05,0.9150439111379566,2.390057361378173e-05,2.3900574098812514e-05,2.3900574206716004e-05,2.390057413313798e-05,2.3900574105734975e-05,2.3900574217118063e-05,2.390057361378173e-05,2.3900574083795643e-05,2.3900574239125453e-05,0.08452587852858397,2.3900574020449095e-05,2.3900574055164256e-05
modern gothic,175,13,4.681648044662507e-05,4.6816480560709994e-05,4.681648114771217e-05,4.68164800604317e-05,0.05606174966913387,0.11884852671374833,4.6816480472628996e-05,0.6159770326440656,4.6816479400785725e-05,0.05875834088906613,4.681648049566088e-05,4.681648016764427e-05,4.681648031403467e-05,0.02112409383558653,4.6816479400785725e-05,4.681648051227009e-05,4.68164804863384e-05,0.12857482552416682,4.681648031905182e-05,4.681648044827504e-05
modern gothic,175,14,9.940358012113725e-05,9.94035805732553e-05,9.940357953885333e-05,0.1557224726643411,9.94035805616009e-05,9.940358057248032e-05,9.940358017367418e-05,0.6895567560081819,9.940357852887746e-05,0.1530309104648661,9.940358012536212e-05,9.940358016747942e-05,9.940358054331756e-05,9.940358100699489e-05,9.940357852887746e-05,9.940358043376623e-05,9.940357978415314e-05,9.940358057070517e-05,9.940357978802282e-05,9.940358159218173e-05
modern gothic,175,15,0.00011600928321149857,0.00011600928396704543,0.00011600928219625225,0.00011600928278933216,0.00011600928289515155,0.11832785403907921,0.00011600928357008966,0.6332398679440049,0.00011600928074255543,0.08307146671853148,0.05203011487444413,0.0001160092829656738,0.00011600928303002423,0.05562497282826276,0.00011600928074255543,0.0001160092841904361,0.00011600928416538841,0.05608159363519567,0.00011600928332395469,0.00011600928269181937
modern gothic,175,16,5.005005097597943e-05,5.0050051103281454e-05,5.005005062598446e-05,0.25549319734130926,5.0050051155455824e-05,0.4294003089009708,5.0050050849693526e-05,5.005005127866789e-05,5.0050050050075965e-05,0.3142556428924947,5.0050050785406374e-05,5.005005135652322e-05,5.005005086279683e-05,5.0050051051043855e-05,5.0050050050075965e-05,5.0050051125829634e-05,5.0050050854701306e-05,5.0050051047641425e-05,5.0050051178714434e-05,5.005005087337522e-05
modern gothic,175,17,9.025270846040661e-05,9.02527083935353e-05,9.02527081688736e-05,0.9982851985406558,9.025270862174268e-05,9.025270846207872e-05,9.025270846299978e-05,9.025270878944027e-05,9.025270758124121e-05,9.02527092684173e-05,9.025270838085498e-05,9.025270837522464e-05,9.025270852628749e-05,9.025270871354166e-05,9.025270758124121e-05,9.025270839850011e-05,9.025270813944426e-05,9.02527083225103e-05,9.025270818130139e-05,9.02527085160909e-05
modern gothic,175,18,9.842519867089828e-05,9.842519916247535e-05,9.8425197932226e-05,9.842519860755895e-05,9.842519936308532e-05,0.08217828475435969,9.842519871489513e-05,0.5215760688850253,9.842519685049923e-05,0.257357268178776,9.842519790015142e-05,9.842519882541035e-05,9.842519860898529e-05,9.842519906546896e-05,9.842519685049923e-05,9.84251991576236e-05,9.842519895943166e-05,0.1373135750054703,9.842519859119795e-05,9.84251991085201e-05
modern gothic,175,19,8.802817042645588e-05,8.802817088040594e-05,8.802816976963873e-05,8.802817021807762e-05,8.802817109078712e-05,0.20699755847123663,8.802817099358435e-05,0.6921652012076865,8.802816901415244e-05,8.802817097538965e-05,8.802817008402962e-05,8.802817063958832e-05,0.02207487204717008,8.80281709839566e-05,8.802816901415244e-05,0.0773539175450051,8.802817018865376e-05,8.802817129799085e-05,8.802817192421409e-05,8.802817140043542e-05
modern gothic,175,20,3.1705771022055286e-05,3.170577112681534e-05,3.170577089536023e-05,3.170577113927437e-05,3.1705771121352504e-05,0.19386493897361062,3.170577105760239e-05,0.6300150426622444,3.1705770450246796e-05,0.013474402416304446,0.06695043567842604,3.170577114574839e-05,3.170577123053469e-05,0.06862589665225144,3.1705770450246796e-05,3.170577107272176e-05,3.170577095910499e-05,0.02662540282342418,3.170577095331668e-05,3.1705771114628946e-05
modern gothic,175,21,3.767897573406286e-05,3.76789761669024e-05,3.767897584514376e-05,3.767897594194981e-05,3.767897603447655e-05,0.215844900825023,3.767897595156021e-05,0.7068423800694537,3.7678975131906484e-05,3.7678976000068166e-05,3.7678975912114915e-05,3.7678975695554875e-05,3.7678975994311094e-05,3.7678976076645434e-05,3.7678975131906484e-05,3.7678976106794325e-05,3.767897617159466e-05,0.07667217651614157,3.767897572779099e-05,3.7678975758907695e-05
modern gothic,175,22,7.911392548865687e-05,7.911392529134059e-05,7.911392473451012e-05,7.911392500207835e-05,7.911392572669722e-05,7.911392514684809e-05,7.911392536409735e-05,0.9984968354217283,7.911392405066936e-05,7.911392507058758e-05,7.911392543167866e-05,7.911392523027757e-05,7.911392526430247e-05,7.911392581307994e-05,7.911392405066936e-05,7.911392522842404e-05,7.911392506694023e-05,7.911392586894798e-05,7.911392494399444e-05,7.911392549801685e-05
modern gothic,175,23,8.992805900890472e-05,8.992805916154723e-05,8.992805920535928e-05,8.99280588516407e-05,8.992805936201167e-05,8.992805912289938e-05,8.992805887018418e-05,0.9982913668791816,8.992805755399584e-05,8.992806026439663e-05,8.992805886350107e-05,8.992805910150007e-05,8.992805886246725e-05,8.992805993090515e-05,8.992805755399584e-05,8.992805878726108e-05,8.992805881969783e-05,8.992805905551486e-05,8.992805887810169e-05,8.99280595644751e-05
modern gothic,175,24,5.000000090138116e-05,5.000000129848162e-05,5.000000137405481e-05,5.000000067294376e-05,5.000000116653206e-05,0.09869056943767002,5.000000130840672e-05,0.6526254727049061,5.000000000004654e-05,5.00000009140263e-05,0.06243179440451044,5.000000116827414e-05,5.000000142726524e-05,0.09433077247534424,5.000000000004654e-05,5.000000091049174e-05,5.0000001259375914e-05,0.0911713909635237,5.000000077772565e-05,5.0000000866389e-05
modern gothic,175,25,7.692307825436731e-05,7.692307800811838e-05,7.692307761641894e-05,7.692307748756153e-05,7.692307815932631e-05,7.692307790295954e-05,7.692307780610169e-05,0.9985384615201623,7.692307692311093e-05,7.692307785278526e-05,7.69230786028957e-05,7.692307786812642e-05,7.692307796275756e-05,7.692307821963816e-05,7.692307692311093e-05,7.692307797941785e-05,7.692307811225174e-05,7.692307846094367e-05,7.692307770149072e-05,7.692307799625852e-05
modern gothic,175,26,2.2532672824298138e-05,2.2532672948874475e-05,2.253267289501708e-05,2.253267281740182e-05,2.253267288354209e-05,0.28424907566365165,2.253267286489161e-05,0.4799050169385406,2.2532672374963067e-05,0.08077903061878768,2.2532672950546183e-05,2.2532672885339567e-05,2.2532672865530756e-05,2.253267285913525e-05,2.2532672374963067e-05,2.2532672865848228e-05,0.04756028931765497,0.1071685973692621,2.2532672863247034e-05,2.2532672829460377e-05
modern gothic,12122,1,9.140768065488773e-05,9.140768013289986e-05,9.140768001433458e-05,0.007658101953724872,0.06280373339138391,0.19705020586257077,9.140768033782788e-05,9.140768022144781e-05,9.140767824504544e-05,9.140767986093717e-05,9.140768003469853e-05,9.140768026669053e-05,9.1407680062813e-05,0.44580271346377265,9.140767824504544e-05,0.039690219615453354,9.14076803986882e-05,0.12022508612654684,9.140768039346222e-05,0.12558163974767894
modern gothic,12122,2,0.00016339869659916822,0.00016339869844993717,0.00016339869582855703,0.00016339869501739643,0.00016339869768447354,0.19121606284710102,0.00016339869626570762,0.00016339869634956174,0.00016339869281058653,0.00016339869666293614,0.00016339869564516494,0.0001633986959673519,0.00016339869611620186,0.4586442262960394,0.00016339869281058653,0.00016339869764740576,0.00016339869595686203,0.15619359482586417,0.00016339869679996772,0.19133173689438346
modern gothic,12122,3,0.00011876484805703179,0.00011876484792392646,0.00011876484729383435,0.00011876484714021186,0.00011876484869057061,0.00011876484884573761,0.00011876484795376504,0.00011876484875042859,0.00011876484560577521,0.00011876484980160652,0.00011876484875661263,0.00011876484802532103,0.00011876484761353848,0.6294514698757386,0.00011876484560577521,0.00011876484795455239,0.00011876484768675456,0.2853548664160255,0.00011876484712520526,0.08317466129540517
modern gothic,20180856,1,2.1159543298971016e-05,2.1159543399715814e-05,2.115954349112133e-05,2.115954319727385e-05,2.115954339809103e-05,0.3438030767421815,2.115954331666189e-05,2.1159543291742732e-05,2.1159542953884542e-05,2.1159543262579364e-05,2.1159543378899966e-05,2.1159543370640246e-05,2.1159543330581324e-05,0.6558160514783186,2.1159542953884542e-05,2.1159543376224768e-05,2.1159543389265315e-05,2.1159543345195932e-05,2.1159543319034598e-05,2.1159543426071512e-05
modern gothic,20180856,2,2.920560801808065e-05,2.9205608020401245e-05,2.9205608140805775e-05,2.9205607772229563e-05,2.9205608127167966e-05,2.9205613187691936e-05,2.9205608085999356e-05,2.9205608090151603e-05,2.920560747665107e-05,2.920560783283778e-05,2.920560805119844e-05,2.92056080774547e-05,2.9205608124852483e-05,0.9994450934434411,2.920560747665107e-05,2.920560806233558e-05,2.9205608066071462e-05,2.9205608037882775e-05,2.920560791850761e-05,2.9205607992022754e-05
modern gothic,20180856,3,1.7035775437947552e-05,1.703577548802202e-05,1.703577553683131e-05,1.703577532351089e-05,1.7035775502439218e-05,0.07101828705133983,1.703577549407211e-05,1.703577547878169e-05,1.7035775127779615e-05,1.7035775467267215e-05,1.70357754319753e-05,1.7035775434505722e-05,1.7035775494524132e-05,0.8851340418149368,1.7035775127779615e-05,1.7035775559700898e-05,0.043558062951492546,1.7035775462623885e-05,1.7035775422875417e-05,1.70357754400868e-05
modern gothic,20180856,4,1.482359941923791e-05,1.4823599380116933e-05,1.4823599382189513e-05,1.4823599326031583e-05,1.4823599447563343e-05,1.4823599461112528e-05,1.482359941556559e-05,1.4823599456723813e-05,1.4823599169886127e-05,1.4823599453181975e-05,1.4823599459608953e-05,1.4823599404523952e-05,1.4823599407265837e-05,0.9997183516116882,1.4823599169886127e-05,1.482359939769078e-05,1.482359937449005e-05,1.4823599426843169e-05,1.4823599359778803e-05,1.4823599399895312e-05
modern gothic,20180856,5,2.3116042970503268e-05,2.3116042998610278e-05,2.3116042964661438e-05,2.3116043023883176e-05,2.3116043490713523e-05,2.311604304718272e-05,2.311604295693744e-05,2.311604298768728e-05,2.3116042533531486e-05,0.003921803361142314,2.3116042968943166e-05,2.3116043083557182e-05,2.3116042996995887e-05,0.9956621078652785,2.3116042533531486e-05,2.3116043020393885e-05,2.3116043064824578e-05,2.3116043075220152e-05,2.311604287972779e-05,2.311604298238217e-05
modern gothic,20180856,6,4.642525655842108e-05,4.6425256305985635e-05,4.642525633724889e-05,4.6425255906705525e-05,4.642525644955421e-05,0.07215454400818774,4.642525599935647e-05,4.642525629372849e-05,4.64252553389396e-05,4.642525607147595e-05,4.6425256382854844e-05,4.642525627362292e-05,4.6425256311469116e-05,0.7181629547519385,4.64252553389396e-05,0.049089810547199866,0.06417072018096197,0.09572559166949875,4.642525634869307e-05,4.6425256296077226e-05
modern gothic,20180856,7,2.3889154871171278e-05,2.388915483639577e-05,2.3889154853128328e-05,2.388915463984383e-05,2.3889154837904493e-05,2.3889154831128788e-05,2.3889154730685205e-05,2.3889154809650743e-05,2.3889154323951812e-05,2.388915469145317e-05,2.3889154800972267e-05,2.3889154782565238e-05,0.07133025502642786,0.9282397401881541,2.3889154323951812e-05,2.388915481056661e-05,2.3889154841383386e-05,2.3889154870189106e-05,2.388915478316795e-05,2.3889154779955635e-05
modern gothic,20180856,8,3.355704765538799e-05,3.3557047485983194e-05,3.355704740155623e-05,3.3557047377456834e-05,3.355704774109945e-05,3.355704764630975e-05,3.355704747212035e-05,3.3557047736265154e-05,3.3557046979883455e-05,3.355704753386774e-05,3.355704755567636e-05,3.3557047539889455e-05,3.35570475814747e-05,0.9993624160971527,3.3557046979883455e-05,3.3557047567236544e-05,3.355704752480892e-05,3.355704761920553e-05,3.3557047352147225e-05,3.35570480970847e-05
modern gothic,20180856,9,3.0826141072930037e-05,3.082614103385684e-05,3.0826140860952743e-05,3.082614086781379e-05,3.0826141146188486e-05,3.0826141175257925e-05,3.082614097261228e-05,3.082614114683313e-05,3.082614056721418e-05,3.0826141113361806e-05,3.082614098225864e-05,3.0826141017011605e-05,3.08261409498444e-05,0.999414303321548,3.082614056721418e-05,3.082614101832802e-05,3.082614090328454e-05,3.0826140977839204e-05,3.0826141016977994e-05,3.0826141062147876e-05
victorian gothic,43,1,7.473841689397583e-05,7.473841725874836e-05,7.473841710409043e-05,0.01848796006818467,7.473841720982294e-05,0.2943442864242637,7.473841686243535e-05,7.473841714445532e-05,7.473841554563458e-05,7.47384169314868e-05,7.473841677134644e-05,7.4738417497098e-05,7.473841730949965e-05,0.14717021312670134,7.473841554563458e-05,7.473841729529439e-05,7.473841731315562e-05,7.473841747946224e-05,7.473841722466248e-05,0.5388017257094634
victorian gothic,43,2,5.5005501697194875e-05,5.500550158348714e-05,5.500550191553259e-05,5.500550135814527e-05,5.500550190084963e-05,0.4924986651613457,5.500550153949188e-05,5.5005501624491056e-05,5.500550055008695e-05,5.5005501573764e-05,5.500550179906937e-05,5.500550152258728e-05,5.5005501922753156e-05,5.500550185849553e-05,5.500550055008695e-05,0.006274797567565365,5.5005501868416284e-05,5.500550179270118e-05,5.500550142289862e-05,0.5002914437446089
victorian gothic,43,3,0.0002164502214827215,0.08895411133931111,0.000216450220621311,0.0002164502197025209,0.00021645022224571971,0.0002164502216105601,0.00021645022043121072,0.00021645022135732603,0.0002164502164503872,0.00021645021965404073,0.00021645022152631655,0.00021645021975158342,0.09966020703289893,0.22785726614920043,0.0002164502164503872,0.3295346983407691,0.00021645022223480324,0.00021645022159490747,0.00021645021991962177,0.2507469638327871
victorian gothic,43,4,9.746588868511282e-05,9.746588916643454e-05,9.74658897221813e-05,9.746588839256602e-05,9.746588908018534e-05,0.45126917012400464,9.74658885646037e-05,9.746588874421805e-05,9.746588693962822e-05,9.746588857912245e-05,9.74658890884504e-05,9.746588934080703e-05,0.2191366365257974,9.746588906812163e-05,9.746588693962822e-05,9.746588912748284e-05,9.74658889293858e-05,9.74658892282853e-05,9.746588870640517e-05,0.32793727324189537
victorian gothic,43,5,0.00010245901840200667,0.00010245901836882858,0.00010245901780057402,0.00010245901751267066,0.00010245901874300578,0.1662460401272477,0.00010245901790276941,0.00010245901822838557,0.00010245901639349433,0.00010245901778096324,0.0001024590182079062,0.00010245901798103129,0.00010245901865762163,0.085518819994025,0.00010245901639349433,0.00010245901873064306,0.00010245901834398477,0.00010245901838683779,0.00010245901761155496,0.7464933365732814
victorian gothic,43,6,0.0001154734437103697,0.05144436837523478,0.00011547344307037486,0.00011547344270225082,0.05166701829149049,0.1982127635093832,0.00011547344387945016,0.00011547344324143943,0.00011547344110862753,0.00011547344252965261,0.00011547344345132655,0.0001154734435119708,0.21064254203626284,0.00011547344380461616,0.00011547344110862753,0.0824568343847052,0.10063067566603053,0.0001154734444168318,0.0001154734440209782,0.3034446429763365
victorian gothic,43,7,0.0003086419805487905,0.0003086419797385122,0.0003086419800561974,0.0003086419791062945,0.00030864198185025704,0.0003086419793593798,0.0003086419802734543,0.00030864198036473776,0.0003086419753087326,0.00030864198251257554,0.0003086419790778744,0.0003086419795524536,0.0003086419800496703,0.00030864198238664996,0.0003086419753087326,0.00030864198028431945,0.0003086419798035278,0.00030864198146939844,0.0003086419779979325,0.9941358023849505
victorian gothic,43,8,3.7878788679607095e-05,3.7878788403404294e-05,3.7878788485716754e-05,3.787878833664553e-05,3.787878870657797e-05,3.7878788598481186e-05,3.7878788399977775e-05,3.787878866592393e-05,3.7878787878802936e-05,3.787878845732861e-05,3.787878849929147e-05,3.787878845345141e-05,3.7878788644001014e-05,0.11262962931109742,3.7878787878802936e-05,3.787878860127605e-05,3.787878853383468e-05,3.787878858405792e-05,3.787878833286594e-05,0.8866885524967625
victorian gothic,43,9,1.946282642775088e-05,1.9462826453905306e-05,1.9462826332721915e-05,1.946282625691992e-05,1.946282646828784e-05,1.9462826482241594e-05,1.9462826411724766e-05,1.946282640225551e-05,1.946282600234761e-05,1.9462826346188478e-05,1.946282649538814e-05,1.9462826387446183e-05,0.774112011059295,1.9462826477208832e-05,1.946282600234761e-05,1.946282642872947e-05,1.9462826452217477e-05,0.2255376580660522,1.9462826333655647e-05,1.9462826491592627e-05
victorian gothic,345,1,3.065603979733807e-05,3.0656039748744754e-05,3.065603974984546e-05,3.0656039614045116e-05,0.39375950359054707,0.38279731871612604,3.0656039696732954e-05,3.0656039874657984e-05,3.065603923975249e-05,3.06560398107457e-05,0.018675137409122033,0.0977530586752627,3.065603985906852e-05,0.10655514101328968,3.065603923975249e-05,3.065603978931419e-05,3.065603987456863e-05,3.065603992916475e-05,3.0656039638708974e-05,3.06560397899631e-05
victorian gothic,345,2,3.0543678077768064e-05,3.054367819324697e-05,3.054367807513235e-05,3.054367782622609e-05,0.509255258828378,0.2540044632452984,3.0543677990477923e-05,3.0543678184382014e-05,3.0543677458789454e-05,3.054367792053581e-05,3.0543678065215815e-05,3.054367823005848e-05,3.0543678106602725e-05,0.17119343061335082,3.0543677458789454e-05,0.025154451752613993,3.0543678141692386e-05,0.039934240390414794,3.054367802388146e-05,3.054367819122197e-05
victorian gothic,345,3,3.046922677638556e-05,3.0469226898151424e-05,3.0469226759262347e-05,3.0469226570331848e-05,0.6951829017850686,0.068812417171711,3.0469226698525497e-05,3.046922677825444e-05,3.046922608168254e-05,3.0469226752697503e-05,3.0469226890042835e-05,3.0469226788667628e-05,3.0469226746698236e-05,0.1514937609124946,3.046922608168254e-05,3.0469226846348705e-05,3.0469226882695888e-05,0.08402341250372199,3.0469226653526702e-05,3.0469226798939867e-05
victorian gothic,345,4,2.7995521385075775e-05,2.7995521246745187e-05,2.7995521260718168e-05,2.7995521403206857e-05,0.7093599472816496,0.0438319550508958,2.7995521323079705e-05,2.7995521358703282e-05,2.7995520716705955e-05,2.7995521127379502e-05,2.7995521471018248e-05,2.799552134403251e-05,2.7995521303260452e-05,0.15817600075856886,2.7995520716705955e-05,2.799552140620326e-05,2.7995521223280877e-05,0.08818416856908763,2.7995521130650943e-05,2.7995521381184922e-05
victorian gothic,345,5,4.7984646061326026e-05,4.7984646198390485e-05,4.7984646205439995e-05,4.798464539955112e-05,0.7220532893321295,4.798464605297836e-05,4.7984645757348554e-05,4.798464594388023e-05,4.798464491366735e-05,4.798464572126329e-05,4.798464578915932e-05,4.798464576650105e-05,4.7984645920649093e-05,0.23679595695232147,4.798464491366735e-05,0.030242933239240852,0.01014006614370043,4.79846460890517e-05,4.7984645943103e-05,4.7984645931617e-05
victorian gothic,345,6,3.221649547441326e-05,3.2216495489033854e-05,3.221649559775024e-05,3.221649526184187e-05,0.7076490990500836,3.2216495654441215e-05,3.2216495347408346e-05,3.2216495487618516e-05,3.221649484538611e-05,3.2216495469846674e-05,3.221649564457852e-05,3.221649562964752e-05,3.2216495584752724e-05,0.20261587562194122,3.221649484538611e-05,0.03389376756140761,3.221649561020725e-05,0.055325793839698836,3.221649533152412e-05,3.221649559485272e-05
victorian gothic,345,7,2.9002320832035656e-05,2.9002320722309832e-05,2.900232073912028e-05,2.900232060345838e-05,0.7394961180800825,0.07711468388076151,2.9002320779354127e-05,2.900232079068599e-05,2.900232018563781e-05,2.900232062899623e-05,0.03482801287477515,2.900232093838458e-05,2.900232069052774e-05,0.04106017876069836,2.900232018563781e-05,2.9002320795441275e-05,2.9002320775243825e-05,0.10706597159370825,2.9002320561795063e-05,2.9002320745484003e-05
victorian gothic,345,8,2.4727992661665905e-05,2.4727992680034465e-05,2.4727992471346807e-05,2.47279923991013e-05,0.7324521073661961,2.4727992739834703e-05,2.4727992762409578e-05,2.4727992592547566e-05,2.4727992087061725e-05,2.472799247219805e-05,2.4727992697736603e-05,0.03897771581216026,2.4727992599144214e-05,0.18398153345578075,2.4727992087061725e-05,2.4727992726194088e-05,2.4727992623166126e-05,0.044192995484961244,2.4727992562059692e-05,2.4727992740027667e-05
victorian gothic,345,9,2.735229825467826e-05,2.735229822954559e-05,2.7352298174669822e-05,2.7352297975141586e-05,0.8845369234569102,2.7352298219028778e-05,2.735229816009313e-05,2.735229818160526e-05,2.735229759301628e-05,2.7352298049192635e-05,2.7352298110235758e-05,2.7352298149863544e-05,2.7352298119621937e-05,0.06171993921241147,2.735229759301628e-05,0.032106838005497386,0.021198662555851292,2.735229825275673e-05,2.7352298158286548e-05,2.7352298108947502e-05
victorian gothic,345,10,0.19638506486983484,2.6539279141619966e-05,2.6539278723412488e-05,2.6539278424811182e-05,0.6950079618299244,2.6539278758299417e-05,2.6539278727231177e-05,2.65392786262818e-05,2.6539278131654658e-05,2.65392786699555e-05,2.6539278654446388e-05,2.6539278703394223e-05,2.653927869686056e-05,0.10815580556275929,2.6539278131654658e-05,2.653927875512073e-05,2.6539278647624578e-05,2.653927875905758e-05,2.653927919643294e-05,2.6539278733643152e-05
victorian gothic,345,11,0.11106846585614256,3.272251375853298e-05,3.272251370934228e-05,3.272251354018589e-05,0.6610876537724112,3.272251397135057e-05,3.2722513702052775e-05,3.272251375893211e-05,3.272251308903014e-05,3.272251370408642e-05,3.272251381553168e-05,3.272251391605185e-05,3.272251388973676e-05,0.2272875976381305,3.272251308903014e-05,3.272251395838067e-05,3.2722513787086934e-05,3.2722514005593916e-05,3.2722513763062586e-05,3.2722513857765125e-05
victorian gothic,345,12,0.18789640517737502,2.1551724628045587e-05,2.1551724551741302e-05,2.1551724404628945e-05,0.6069724775994781,2.1551724703093536e-05,2.155172479438867e-05,2.155172460540939e-05,2.1551724137948353e-05,2.1551724517805614e-05,2.1551724635623296e-05,2.1551724632673487e-05,2.155172464578216e-05,0.14574921652374173,2.1551724137948353e-05,2.1551724672375493e-05,2.155172461324689e-05,0.05903707310653456,2.1551724516859736e-05,2.1551724672887007e-05
victorian gothic,345,13,0.21541920797146813,2.436647234095126e-05,2.4366472178830906e-05,2.4366472108534978e-05,0.5412633037009278,2.43664723706767e-05,2.4366472278575385e-05,2.436647223197648e-05,2.4366471734910863e-05,2.4366472212637726e-05,2.4366472147976193e-05,2.4366472301149396e-05,2.4366472404439982e-05,0.13027629217550374,2.4366471734910863e-05,0.0735069290806191,2.4366472325380474e-05,0.03672532020882647,2.4366472269532878e-05,0.0024678162520141585
victorian gothic,345,14,2.5201613559575615e-05,2.520161347363846e-05,2.5201613536276347e-05,2.520161326868732e-05,0.8989186557665833,2.5201613454772662e-05,2.5201613366939675e-05,0.0013800292190396587,2.520161290324403e-05,2.520161437203487e-05,2.5201613336588777e-05,2.5201613408053387e-05,2.520161344019577e-05,0.06390759824359497,2.520161290324403e-05,0.03539049095604923,2.520161338288803e-05,2.5201613479724975e-05,2.520161339032594e-05,2.5201613456957787e-05
victorian gothic,345,15,0.6449396163494981,2.9154519483847034e-05,2.9154519447211772e-05,2.915451942093297e-05,0.35453560230061676,2.915451962206503e-05,2.9154519369089425e-05,2.915451959271018e-05,2.9154518950452044e-05,2.9154519366663072e-05,2.915451945434672e-05,2.9154519445409184e-05,2.9154519456569338e-05,2.915451972624808e-05,2.9154518950452044e-05,2.915451962901411e-05,2.915451949641531e-05,2.9154519580355383e-05,2.9154519352808073e-05,2.9154519540618588e-05
victorian gothic,345,16,0.9993448275778453,3.4482759014048207e-05,3.4482759102673115e-05,3.448275893202479e-05,3.448275929940633e-05,3.448275919147603e-05,3.4482759034101495e-05,3.4482759183037846e-05,3.4482758620700926e-05,3.4482758967269525e-05,3.448275914389668e-05,3.448275907410263e-05,3.448275913989471e-05,3.44827593115341e-05,3.4482758620700926e-05,3.4482759131387525e-05,3.448275910646391e-05,3.448275916682411e-05,3.448275892999752e-05,3.448275918525722e-05
victorian gothic,345,17,2.8360749272924412e-05,0.04821603169336185,2.8360749203753194e-05,2.8360749031822914e-05,0.9244384894413761,2.8360749434217327e-05,2.8360749337063458e-05,2.8360749277671934e-05,2.8360748723785255e-05,2.8360749163127085e-05,2.8360749340225174e-05,2.836074927872073e-05,2.83607493146353e-05,0.026863346128294368,2.8360748723785255e-05,2.8360749415857295e-05,2.8360749398282148e-05,2.8360749388511965e-05,2.8360749287607813e-05,2.83607493756216e-05
victorian gothic,345,18,2.486325271978804e-05,0.039976579311732596,2.486325263314122e-05,2.4863252390934055e-05,0.8309248138659706,2.486325277485451e-05,2.4863252626161976e-05,2.486325264382516e-05,2.4863252113397967e-05,2.4863252524259105e-05,2.4863252635449635e-05,2.4863252602606447e-05,2.486325273901141e-05,0.04798285760427783,2.4863252113397967e-05,0.049639162955900325,0.031103637473583943,2.4863252742772707e-05,2.486325263334239e-05,2.486325264167806e-05
victorian gothic,345,19,2.9411765485713035e-05,2.9411765281701928e-05,2.941176519129871e-05,2.941176526470932e-05,0.7780582050490863,2.9411765362349652e-05,2.941176533355418e-05,2.941176542304044e-05,2.9411764705905346e-05,2.941176511551987e-05,2.9411765540113685e-05,2.941176552394078e-05,2.9411765371421606e-05,0.1829256687704865,2.9411764705905346e-05,2.9411765314102002e-05,2.941176535437647e-05,0.03851612617090188,2.941176523032577e-05,2.9411765321204905e-05
